word,length,entropy
motorvej,8,2.75
motto,5,1.5219280948873621
mouillere,9,2.725480556997868
mouillering,11,3.095795255000934
mountainbike,12,3.2516291673878226
mousse,6,2.251629167387823
moussere,8,2.5
moustache,9,3.169925001442312
movere,6,2.251629167387823
Mozambique,10,3.321928094887362
mozambiquer,11,3.2776134368191165
mozambiquisk,12,3.2516291673878226
mozzarella,10,2.7219280948873625
MP,2,1.0
mp,2,1.0
MPV,3,1.584962500721156
mpv,3,1.584962500721156
MS,2,1.0
MT,2,1.0
mt,2,1.0
mudder,6,2.2516291673878226
muddergrøft,11,3.0957952550009344
mudderkastning,14,3.521640636343319
mudderklire,11,2.9139770731827523
mudderpøl,9,2.94770277922009
mudre,5,2.321928094887362
mudret,6,2.584962500721156
muezzin,7,2.5216406363433186
muffe,5,1.9219280948873623
muffedise,9,2.725480556997868
muffin,6,2.2516291673878226
muflon,6,2.584962500721156
mufti,5,2.321928094887362
mug,3,1.584962500721156
muge,4,2.0
muggen,6,2.2516291673878226
mugne,5,2.321928094887362
mugning,7,2.2359263506290326
muh,3,1.584962500721156
muhamedaner,11,2.9139770731827523
muhamedanisme,13,3.0269868333592873
muhamedansk,11,3.0957952550009344
muhko,5,2.321928094887362
mujahedin,9,3.169925001442312
muk,3,1.584962500721156
mukke,5,1.9219280948873623
mukkebik,8,2.4056390622295662
mukkebikke,10,2.321928094887362
mukkert,7,2.5216406363433186
mulat,5,2.321928094887362
muld,4,2.0
muldet,6,2.584962500721156
muldjord,8,2.75
muldne,6,2.584962500721156
muldvarp,8,3.0
muldvarpearbejde,16,3.327819531114783
muldvarpeskud,13,3.3927474104487847
muldyr,6,2.584962500721156
mulepose,8,2.75
mulig,5,2.321928094887362
muliggøre,9,2.94770277922009
muliggørelse,12,3.084962500721156
mulighed,8,3.0
muligvis,8,2.75
mulkt,5,2.321928094887362
mullah,6,2.2516291673878226
mulle,5,1.9219280948873623
mulm,4,1.5
mult,4,2.0
multe,5,2.321928094887362
multiarena,10,3.121928094887362
multibil,8,2.5
multietnisk,11,3.095795255000934
multietnolekt,13,3.0269868333592873
multifokal,10,3.121928094887362
multifunktionel,15,3.2402239289418517
multihandicappet,16,3.5
multihandikappet,16,3.5
multikulturalisme,17,3.1751231351134614
multikulturalist,16,2.98345859334435
multikulturel,13,2.8150724101159437
multikunst,10,2.9219280948873623
multikunstner,13,3.238901256602631
multilateral,12,2.8553885422075336
multimedie,10,2.7219280948873625
multimedium,11,2.663532754804255
multimilliardær,15,3.0062389286533895
multimillionær,14,2.9852281360342525
multimodal,10,2.9219280948873623
multimodalitet,14,3.039148671903072
multinational,13,2.931208948910323
multipel,8,2.75
multipla,8,2.75
multiplicere,12,3.084962500721156
multiplikand,12,3.2516291673878226
multiplikation,14,3.182005814760214
multiplikator,13,3.238901256602631
multiplum,9,2.5032583347756456
multireligiøs,13,3.180832987205441
multiresistens,14,3.039148671903071
multiresistent,14,3.039148671903071
multitaske,10,3.121928094887362
multitasking,12,3.2516291673878226
multivitamintablet,18,3.1279868068776753
multtoilet,10,2.6464393446710157
mulæsel,7,2.5216406363433186
mumie,5,1.9219280948873623
mumificere,10,2.7219280948873625
mumificering,12,3.0220552088742
mumifikation,12,3.0220552088742
mumle,5,1.9219280948873623
mummespil,9,2.6416041678685933
mund,4,2.0
mundaflæsning,13,3.334679141051595
mundart,7,2.8073549220576046
mundblæse,9,3.169925001442312
munde,5,2.321928094887362
mundering,9,2.94770277922009
mundfuld,8,2.5
mundgodt,8,2.75
mundharmonika,13,3.238901256602631
mundharpe,9,3.169925001442312
mundheld,8,2.75
mundhuggeri,11,3.0957952550009344
mundhugges,10,2.9219280948873623
mundhule,8,2.75
munding,7,2.5216406363433186
mundkurv,8,2.75
mundlam,7,2.5216406363433186
mundlæder,9,2.94770277922009
mundrap,7,2.8073549220576046
mundret,7,2.8073549220576046
mundskænk,9,2.725480556997868
mundsmag,8,2.75
mundstykke,10,3.1219280948873624
mundsvejr,9,3.169925001442312
mundtlig,8,3.0
mundtøj,7,2.8073549220576046
mundvand,8,2.5
mundvig,7,2.8073549220576046
munk,4,2.0
munkecelle,10,2.6464393446710153
munkekutte,10,2.5219280948873624
munkesten,9,2.725480556997868
munter,6,2.584962500721156
muntre,6,2.584962500721156
mur,3,1.584962500721156
murbi,5,2.321928094887362
murbrok,7,2.5216406363433186
murbrækker,10,2.6464393446710157
mure,4,2.0
murer,5,1.9219280948873623
murerarbejde,12,2.792481250360578
murerarbejdsmand,16,3.202819531114783
murerbalje,10,2.9219280948873623
murerbi,7,2.5216406363433186
murerhammer,11,2.413088436425758
murerkasket,11,2.9139770731827523
murerlære,9,2.4193819456463714
murerlærling,12,3.0220552088742
murermester,11,2.413088436425758
murermesterhus,14,2.699513850319966
murersvend,10,2.9219280948873623
murhammer,9,2.4193819456463714
muring,6,2.584962500721156
murmeldyr,9,2.725480556997868
murpløk,7,2.8073549220576046
murre,5,1.9219280948873623
mursejler,9,2.725480556997868
murske,6,2.584962500721156
mursten,7,2.8073549220576046
murstensroman,13,3.085055102756477
murværk,7,2.5216406363433186
muræne,6,2.584962500721156
MUS,3,1.584962500721156
musaka,6,2.251629167387823
museal,6,2.584962500721156
musealisere,11,2.845350936622437
musealisering,13,3.238901256602631
musearm,7,2.5216406363433186
musefælde,9,2.94770277922009
musegrå,7,2.8073549220576046
musehale,8,2.75
musehul,7,2.5216406363433186
muselmand,9,2.94770277922009
musemåtte,9,2.503258334775646
museskade,9,2.725480556997868
musestige,9,2.725480556997868
musestille,10,2.7219280948873625
musetrappe,10,2.9219280948873623
musette,7,2.2359263506290326
musetyfus,9,2.725480556997868
museum,6,1.9182958340544893
museurt,7,2.5216406363433186
musevikke,9,2.725480556997868
musical,7,2.8073549220576046
musicere,8,2.75
musik,5,2.321928094887362
musikalier,10,3.121928094887362
musikalisere,12,3.084962500721156
musikalisering,14,3.3248629576173574
musikalitet,11,3.095795255000934
musikalsk,9,2.725480556997868
musikant,8,3.0
musikantisk,11,2.9139770731827523
musikbibliotek,14,3.182005814760214
musiker,7,2.8073549220576046
musikfestival,13,3.3927474104487847
musikinstrument,15,3.106890595608519
musikkonservatorie,18,3.5032583347756456
musikkonservatorium,19,3.511085408180429
musikkorps,10,2.9219280948873623
musikpædagog,12,3.4182958340544896
musikskole,10,2.9219280948873623
musikstykke,11,2.845350936622437
musikteater,11,3.0957952550009344
musikterapeut,13,3.238901256602631
musikterapi,11,3.277613436819116
musikvidenskab,14,3.3787834934861767
musikvidenskabelig,18,3.5724312513221195
musikvideo,10,3.121928094887362
musisk,6,2.2516291673878226
muskat,6,2.584962500721156
muskatblomme,12,3.188721875540867
muskatnød,9,3.169925001442312
muskedonner,11,3.095795255000934
muskel,6,2.584962500721156
muskelbundt,11,3.2776134368191165
muskelfiber,11,3.277613436819116
muskelhund,10,3.121928094887362
muskelinfiltration,18,3.5724312513221195
muskelmand,10,3.121928094887362
muskelsprængning,16,3.452819531114783
muskelstyrke,12,3.0849625007211556
muskelstærk,11,3.0957952550009344
muskelsvind,11,3.2776134368191165
muskelsvulmende,15,3.0565647621309537
muskelvæv,9,2.9477027792200903
musket,6,2.584962500721156
musketer,8,2.75
muskulatur,10,2.8464393446710154
muskulær,8,2.75
muskuløs,8,2.5
muslet,6,2.584962500721156
muslim,6,2.2516291673878226
muslimsk,8,2.5
musling,7,2.8073549220576046
muslingebanke,13,3.3927474104487847
muslingeskal,12,3.2516291673878226
musselin,8,2.75
musselmalet,11,2.7321588913645702
must,4,2.0
mustang,7,2.8073549220576046
musvit,6,2.584962500721156
musvåge,7,2.8073549220576046
mut,3,1.584962500721156
mutant,6,2.2516291673878226
mutation,8,2.75
mutere,6,2.251629167387823
mutter,6,2.2516291673878226
mutters,7,2.5216406363433186
muzak,5,2.321928094887362
my,2,1.0
Myanmar,7,2.5216406363433186
myanmarer,9,2.5032583347756456
myanmarsk,9,2.725480556997868
mycelium,8,2.75
myggebalsam,11,2.9139770731827523
myggenet,8,2.5
myggestik,9,2.94770277922009
mykensk,7,2.5216406363433186
mylder,6,2.584962500721156
myldre,6,2.584962500721156
myldretid,9,2.94770277922009
mynde,5,2.321928094887362
myndig,6,2.584962500721156
myndighed,9,2.94770277922009
myndighedsalder,15,3.4565647621309536
myndling,8,2.75
mynte,5,2.321928094887362
myose,5,2.321928094887362
myrde,5,2.321928094887362
myrderi,7,2.5216406363433186
myreflittig,11,3.0957952550009344
myrekryb,8,2.5
myrelokkedåse,13,3.180832987205441
myreløve,8,2.75
myremalm,8,2.4056390622295662
myresluger,10,2.9219280948873623
myresyre,8,2.25
myretue,7,2.5216406363433186
myriade,7,2.8073549220576046
myrra,5,1.9219280948873623
myrte,5,2.321928094887362
myseost,7,2.5216406363433186
mysli,5,2.321928094887362
myslibar,8,3.0
mysterie,8,2.75
mysterium,9,2.94770277922009
mysteriøs,9,2.94770277922009
mysticisme,10,2.721928094887362
mystificere,11,3.095795255000934
mystifikation,13,3.180832987205441
mystifistisk,12,2.625814583693911
mystik,6,2.584962500721156
mystiker,8,3.0
mystisk,7,2.5216406363433186
myte,4,2.0
mytedannelse,12,3.0220552088742005
mytedræber,10,2.9219280948873623
mytisk,6,2.584962500721156
mytolog,7,2.5216406363433186
mytologi,8,2.75
mytologisere,12,3.2516291673878226
mytologisering,14,3.3787834934861767
mytologisk,10,3.121928094887362
mytomani,8,2.75
mytteri,7,2.5216406363433186
mytterist,9,2.6416041678685933
mæanderbort,11,3.2776134368191165
mæandrere,9,2.725480556997868
mæcen,5,2.321928094887362
mæcenat,7,2.8073549220576046
mæfikke,7,2.5216406363433186
mægle,5,2.321928094887362
mægler,6,2.584962500721156
mægling,7,2.5216406363433186
mægte,5,2.321928094887362
mægtig,6,2.2516291673878226
mæh,3,1.584962500721156
mæhlam,6,2.2516291673878226
mæhæ,4,1.5
mælde,5,2.321928094887362
mælkeagtig,10,3.1219280948873624
mælkebøtte,10,2.9219280948873623
mælkehat,8,3.0
mælkehvid,9,3.169925001442312
mælkejunge,10,3.121928094887362
mælkekarton,11,3.277613436819116
mælkemad,8,2.75
mælkemand,9,2.94770277922009
mælkeproducent,14,3.6644977792004623
mælkepulver,11,3.0957952550009344
mælkeskummer,12,2.8553885422075336
mælkesukker,11,2.8453509366224368
mælkesyre,9,2.94770277922009
mælket,6,2.584962500721156
mælketand,9,3.169925001442312
mælkevej,8,2.75
Mælkevejen,10,2.846439344671015
mælkevejen,10,2.846439344671015
mænade,6,2.584962500721156
mænd,4,2.0
mængde,6,2.584962500721156
mængdeenhed,11,2.663532754804255
mængdelære,10,2.9219280948873623
mængderabat,11,3.277613436819116
mængdetal,9,3.169925001442312
mængdevis,9,3.169925001442312
mænge,5,2.321928094887362
mær,3,1.584962500721156
mærkat,6,2.584962500721156
mærkbar,7,2.5216406363433186
mærkedag,8,3.0
mærkelig,8,3.0
mærkepæl,8,2.75
mærkesag,8,3.0
mærkeseddel,11,2.8453509366224368
mærketøj,8,3.0
mærkevare,9,2.725480556997868
mærkning,8,2.75
mærkværdig,10,2.9219280948873623
mærkværdighed,13,3.238901256602631
mærkværdigvis,13,3.085055102756477
mærs,4,2.0
mæsk,4,2.0
mæske,5,2.321928094887362
mæskning,8,2.75
mæslinger,9,3.169925001442312
mæt,3,1.584962500721156
mæthedsfornemmelse,18,3.3502090290998976
mætning,7,2.5216406363433186
mætningspunkt,13,3.180832987205441
mætte,5,1.9219280948873623
mø,2,1.0
møbel,5,2.321928094887362
møbelforretning,15,3.506890595608519
møbelpolish,11,3.277613436819116
møbelpolstrer,13,3.238901256602631
møbelsnedker,12,3.188721875540867
møblement,9,2.725480556997868
møblerbar,9,2.725480556997868
møblere,7,2.5216406363433186
møblering,9,3.169925001442312
mødding,7,2.5216406363433186
mødedato,8,2.75
mødeindkaldelse,15,3.139572261986723
mødeleder,9,2.4193819456463714
mødepligt,9,3.169925001442312
mødepligtig,11,3.0957952550009344
møderet,7,2.5216406363433186
mødes,5,2.321928094887362
mødested,8,2.5
mødetid,7,2.5216406363433186
mødetidspunkt,13,3.3927474104487847
mødig,5,2.321928094887362
mødom,5,1.9219280948873623
mødre,5,2.321928094887362
mødregruppe,11,2.913977073182752
mødrehjem,9,2.725480556997868
mødrehjælp,10,3.321928094887362
mødrene,7,2.5216406363433186
mødrenearv,10,2.921928094887362
møffe,5,1.9219280948873623
møg,3,1.584962500721156
møgbeskidt,10,3.321928094887362
møge,4,2.0
møgfald,7,2.8073549220576046
møggreb,7,2.5216406363433186
møgkedelig,10,2.9219280948873623
møgso,5,2.321928094887362
møgspredning,12,3.2516291673878226
møgsvin,7,2.8073549220576046
møgvejr,7,2.8073549220576046
møje,4,2.0
møjsom,6,2.2516291673878226
møjsommelig,11,3.0271691184406193
møl,3,1.584962500721156
mølkugle,8,2.75
mølle,5,1.9219280948873623
møllebygger,11,2.9139770731827523
møllehjul,9,2.6416041678685933
møller,6,2.2516291673878226
mølleri,7,2.5216406363433186
møllesten,9,2.725480556997868
møllevinge,10,2.9219280948873623
mølpose,7,2.8073549220576046
mølædt,6,2.584962500721156
mølægte,7,2.8073549220576046
Møn,3,1.584962500721156
mønbo,5,2.321928094887362
mønje,5,2.321928094887362
mønne,5,1.9219280948873623
mønning,7,2.128085278891395
mønsk,5,2.321928094887362
mønster,7,2.8073549220576046
mønsterbeskytte,15,3.1395722619867223
mønsterbeskyttelse,18,3.197159723424149
mønsterbryder,13,3.180832987205441
mønsterelev,11,3.0271691184406193
mønstergyldig,13,3.546593564294939
mønsterstrikket,15,3.056564762130954
mønsterværdig,13,3.546593564294939
mønstre,7,2.8073549220576046
mønstret,8,2.75
mønstring,9,2.94770277922009
mønt,4,2.0
mønte,5,2.321928094887362
møntenhed,9,2.725480556997868
møntfod,7,2.8073549220576046
møntlås,7,2.8073549220576046
møntsamler,10,3.121928094887362
møntsamling,11,3.0957952550009344
møntsort,8,2.75
mønttelefon,11,2.9139770731827523
møntunion,9,2.6416041678685933
møntvaskeri,11,3.459431618637298
mør,3,1.584962500721156
mørbanket,9,3.169925001442312
mørbrad,7,2.5216406363433186
mørdej,6,2.584962500721156
mørk,4,2.0
mørkblond,9,3.169925001442312
mørke,5,2.321928094887362
mørkeblind,10,3.321928094887362
mørkeblond,10,3.321928094887362
mørkeblå,8,3.0
mørkebrun,9,2.94770277922009
mørkefald,9,3.169925001442312
mørkegrøn,9,2.725480556997868
mørkegrå,8,2.75
mørkegul,8,3.0
mørkekammer,11,2.481714572986073
mørkelægge,10,2.9219280948873623
mørkelægning,12,3.251629167387823
mørkemand,9,2.94770277922009
mørkeræd,8,2.75
mørkerød,8,2.5
mørketal,8,3.0
mørkhudet,9,3.169925001442312
mørkhåret,9,2.94770277922009
mørkklædt,9,2.94770277922009
mørkladen,9,3.169925001442312
mørklilla,9,2.6416041678685933
mørklægge,9,2.9477027792200903
mørklægning,11,3.0957952550009344
mørklødet,9,2.94770277922009
mørkne,6,2.584962500721156
mørkning,8,2.75
mørkrandet,10,3.121928094887362
mørksej,7,2.8073549220576046
mørkviolet,10,3.321928094887362
mørkøjet,8,2.75
mørne,5,2.321928094887362
mørning,7,2.5216406363433186
mørtel,6,2.584962500721156
møtrik,6,2.584962500721156
møve,4,2.0
møver,5,2.321928094887362
måbe,4,2.0
måde,4,2.0
mådehold,8,2.75
mådeholden,10,2.9219280948873623
mådeholdende,12,2.792481250360578
mådeholdenhed,13,2.8150724101159437
mådelig,7,2.8073549220576046
mådesadverbial,14,3.3787834934861767
mådesadverbium,14,3.3787834934861767
mådesbiord,10,3.121928094887362
mådesudsagnsord,15,3.2729055953200556
måge,4,2.0
mågeæg,6,2.2516291673878226
mål,3,1.584962500721156
målbar,6,2.584962500721156
målbeskrivelse,14,3.182005814760214
målbevidst,10,3.321928094887362
måle,4,2.0
målebord,8,3.0
målebæger,9,2.94770277922009
målebånd,8,2.75
måleenhed,9,2.6416041678685933
måleglas,8,2.75
måleinstrument,14,3.2359263506290334
målelig,7,2.5216406363433186
måler,5,2.321928094887362
måleraflæser,12,3.0849625007211556
måleraflæsning,14,3.521640636343319
målerlarve,10,2.721928094887362
måleske,7,2.5216406363433186
målestok,8,3.0
målfarlig,9,2.94770277922009
målfast,7,2.8073549220576046
målfattig,9,2.94770277922009
målformulering,14,3.3787834934861767
målforskel,10,3.121928094887362
målforskning,12,3.4182958340544896
målfoto,7,2.5216406363433186
målgruppe,9,2.9477027792200903
måling,6,2.584962500721156
målkast,7,2.8073549220576046
mållinje,8,2.75
målmand,7,2.5216406363433186
målramme,8,2.4056390622295662
målrette,8,2.5
målrig,6,2.584962500721156
målscore,8,3.0
målscorer,9,2.9477027792200903
målspark,8,3.0
målsprog,8,3.0
målstang,8,3.0
målstolpe,9,2.94770277922009
målstreg,8,3.0
målsyet,7,2.8073549220576046
målsætning,10,3.1219280948873624
målsætte,8,2.75
målsøgende,10,3.1219280948873624
målsøgning,10,2.9219280948873623
måltagning,10,2.9219280948873623
måltid,6,2.584962500721156
målvogter,9,3.169925001442312
måne,4,2.0
måned,5,2.321928094887362
månedgammel,11,2.845350936622437
månedlang,9,2.94770277922009
månedlig,8,3.0
månedsdag,9,2.94770277922009
månedskort,10,3.321928094887362
månedsløn,9,2.94770277922009
månedslønnet,12,3.0220552088742
månedsskifte,12,3.2516291673878226
månedsskrift,12,3.418295834054489
månedsvis,9,2.94770277922009
månefase,8,2.75
måneformørkelse,15,3.3232314287976203
måneklar,8,3.0
månekrater,10,2.9219280948873623
månelandskab,12,3.2516291673878226
Månen,5,1.9219280948873623
månen,5,1.9219280948873623
måneraket,9,2.94770277922009
måneskin,8,2.75
måneskinsarbejde,16,3.452819531114783
måneskulpe,10,3.121928094887362
månesonde,9,2.725480556997868
månesten,8,2.5
månesyg,7,2.8073549220576046
månesyge,8,2.75
månevandring,12,3.188721875540867
mår,3,1.584962500721156
mårhund,7,2.8073549220576046
mårhår,6,1.9182958340544893
mås,3,1.584962500721156
måske,5,2.321928094887362
n,1,-0.0
nabo,4,2.0
naboerske,9,2.94770277922009
nabolag,7,2.5216406363433186
naboland,8,2.5
naboovervågning,15,3.189898095464287
naboskab,8,2.5
nabosprog,9,2.94770277922009
nabovinkel,10,3.121928094887362
nachos,6,2.584962500721156
nachspiel,9,3.169925001442312
nadir,5,2.321928094887362
nadver,6,2.584962500721156
nafta,5,1.9219280948873623
naftalen,8,2.5
naftalin,8,2.5
nag,3,1.584962500721156
nage,4,2.0
nagelfast,9,2.94770277922009
nagling,7,2.2359263506290326
naiv,4,2.0
naivisme,8,2.75
naivist,7,2.5216406363433186
naivistisk,10,2.6464393446710153
naivitet,8,2.5
najade,6,2.2516291673878226
naje,4,2.0
nakkedrag,9,2.725480556997868
nakkefold,9,2.94770277922009
nakkefoldsscanning,18,3.3921472236645345
nakkefoldsskanning,18,3.2390979179887864
nakkekam,8,2.1556390622295662
nakkestøtte,11,2.663532754804255
Nakskov,7,2.5216406363433186
nakskovit,9,2.94770277922009
naller,6,2.2516291673878226
namedropper,11,2.9139770731827523
